"UF";"COD_MUN";"NOME_MUN";"RES_2024";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"PB";251276;"Riachão do Poço";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"PB";251278;"Riacho de Santo Antônio";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251280;"Riacho dos Cavalos";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PB";251290;"Rio Tinto";50;1;3;33,3333333333333;"Sim";-16,7;"ALCANÇOU"
"PB";251300;"Salgadinho";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251310;"Salgado de São Félix";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251315;"Santa Cecília";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251320;"Santa Cruz";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251330;"Santa Helena";0;0;1;0;"Sim";0;"ALCANÇOU"
"PB";251335;"Santa Inês";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251340;"Santa Luzia";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PB";251350;"Santana de Mangueira";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251360;"Santana dos Garrotes";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251365;"Joca Claudino";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251370;"Santa Rita";27,2727272727273;5;25;20;"Sim";-7,3;"ALCANÇOU"
"PB";251380;"Santa Teresinha";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251385;"Santo André";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251390;"São Bento";100;3;4;75;"Sim";-25;"ALCANÇOU"
"PB";251392;"São Bentinho";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251394;"São Domingos do Cariri";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251396;"São Domingos";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251398;"São Francisco";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251400;"São João do Cariri";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251410;"São João do Tigre";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251420;"São José da Lagoa Tapada";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251430;"São José de Caiana";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251440;"São José de Espinharas";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251445;"São José dos Ramos";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251450;"São José de Piranhas";100;0;3;0;"Sim";-100;"ALCANÇOU"
"PB";251455;"São José de Princesa";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251460;"São José do Bonfim";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251465;"São José do Brejo do Cruz";0;2;2;100;"Não";100;"NÃO ALCANÇOU"
"PB";251470;"São José do Sabugi";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251480;"São José dos Cordeiros";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251490;"São Mamede";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251500;"São Miguel de Taipu";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251510;"São Sebastião de Lagoa de Roça";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251520;"São Sebastião do Umbuzeiro";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251530;"Sapé";25;1;3;33,3333333333333;"Não";8,3;"NÃO ALCANÇOU"
"PB";251540;"São Vicente do Seridó";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251550;"Serra Branca";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251560;"Serra da Raiz";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PB";251570;"Serra Grande";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251580;"Serra Redonda";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251590;"Serraria";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251593;"Sertãozinho";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251597;"Sobrado";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251600;"Solânea";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"PB";251610;"Soledade";0;0;1;0;"Sim";0;"ALCANÇOU"
"PB";251615;"Sossêgo";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251620;"Sousa";0;2;4;50;"Não";50;"NÃO ALCANÇOU"
"PB";251630;"Sumé";100;1;1;100;"Não";0;"NÃO ALCANÇOU"
"PB";251640;"Tacima";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251650;"Taperoá";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251660;"Tavares";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251670;"Teixeira";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PB";251675;"Tenório";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251680;"Triunfo";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251690;"Uiraúna";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PB";251700;"Umbuzeiro";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251710;"Várzea";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251720;"Vieirópolis";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251740;"Zabelê";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260005;"Abreu e Lima";15;10;42;23,8095238095238;"Não";8,8;"NÃO ALCANÇOU"
"PE";260010;"Afogados da Ingazeira";44,4444444444444;0;3;0;"Sim";-44,4;"ALCANÇOU"
"PE";260020;"Afrânio";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260030;"Agrestina";50;2;5;40;"Sim";-10;"ALCANÇOU"
"PE";260040;"Água Preta";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";260050;"Águas Belas";33,3333333333333;1;2;50;"Não";16,7;"NÃO ALCANÇOU"
"PE";260060;"Alagoinha";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PE";260070;"Aliança";0;0;5;0;"Sim";0;"ALCANÇOU"
"PE";260080;"Altinho";0;0;4;0;"Sim";0;"ALCANÇOU"
"PE";260090;"Amaraji";28,5714285714286;1;6;16,6666666666667;"Sim";-11,9;"ALCANÇOU"
"PE";260100;"Angelim";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";260105;"Araçoiaba";0;1;5;20;"Não";20;"NÃO ALCANÇOU"
"PE";260110;"Araripina";46,6666666666667;4;5;80;"Não";33,3;"NÃO ALCANÇOU"
"PE";260120;"Arcoverde";30;2;13;15,3846153846154;"Sim";-14,6;"ALCANÇOU"
"PE";260130;"Barra de Guabiraba";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260140;"Barreiros";0;1;13;7,69230769230769;"Não";7,7;"NÃO ALCANÇOU"
"PE";260150;"Belém de Maria";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260160;"Belém do São Francisco";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";260170;"Belo Jardim";58,3333333333333;5;16;31,25;"Sim";-27,1;"ALCANÇOU"
"PE";260180;"Betânia";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PE";260190;"Bezerros";28,5714285714286;2;6;33,3333333333333;"Não";4,8;"NÃO ALCANÇOU"
"PE";260200;"Bodocó";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260210;"Bom Conselho";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";260220;"Bom Jardim";33,3333333333333;2;3;66,6666666666667;"Não";33,3;"NÃO ALCANÇOU"
"PE";260230;"Bonito";16,6666666666667;0;2;0;"Sim";-16,7;"ALCANÇOU"
"PE";260240;"Brejão";100;0;2;0;"Sim";-100;"ALCANÇOU"
"PE";260250;"Brejinho";100;0;0;0;"Sim";-100;"ALCANÇOU"
"PE";260260;"Brejo da Madre de Deus";12,5;3;6;50;"Não";37,5;"NÃO ALCANÇOU"
"PE";260270;"Buenos Aires";0;1;6;16,6666666666667;"Não";16,7;"NÃO ALCANÇOU"
"PE";260280;"Buíque";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260290;"Cabo de Santo Agostinho";12,5;13;60;21,6666666666667;"Não";9,2;"NÃO ALCANÇOU"
"PE";260300;"Cabrobó";20;0;4;0;"Sim";-20;"ALCANÇOU"
"PE";260310;"Cachoeirinha";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260320;"Caetés";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260330;"Calçado";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260340;"Calumbi";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260345;"Camaragibe";30,9523809523809;12;47;25,531914893617;"Sim";-5,4;"ALCANÇOU"
"PE";260350;"Camocim de São Félix";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";260360;"Camutanga";100;0;1;0;"Sim";-100;"ALCANÇOU"
"PE";260370;"Canhotinho";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260380;"Capoeiras";50;0;1;0;"Sim";-50;"ALCANÇOU"
"PE";260390;"Carnaíba";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";260392;"Carnaubeira da Penha";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PE";260400;"Carpina";25;3;5;60;"Não";35;"NÃO ALCANÇOU"
"PE";260410;"Caruaru";30;29;117;24,7863247863248;"Sim";-5,2;"ALCANÇOU"
"PE";260415;"Casinhas";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260420;"Catende";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260430;"Cedro";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260440;"Chã de Alegria";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260450;"Chã Grande";33,3333333333333;1;1;100;"Não";66,7;"NÃO ALCANÇOU"
"PE";260460;"Condado";0;3;6;50;"Não";50;"NÃO ALCANÇOU"
"PE";260470;"Correntes";100;0;1;0;"Sim";-100;"ALCANÇOU"
"PE";260480;"Cortês";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260490;"Cumaru";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"PE";260500;"Cupira";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";260510;"Custódia";0;5;8;62,5;"Não";62,5;"NÃO ALCANÇOU"
"PE";260515;"Dormentes";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260520;"Escada";25;6;27;22,2222222222222;"Sim";-2,8;"ALCANÇOU"
"PE";260530;"Exu";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260540;"Feira Nova";100;1;6;16,6666666666667;"Sim";-83,3;"ALCANÇOU"
"PE";260550;"Ferreiros";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260560;"Flores";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260570;"Floresta";12,5;1;7;14,2857142857143;"Não";1,8;"NÃO ALCANÇOU"
"PE";260580;"Frei Miguelinho";100;1;2;50;"Sim";-50;"ALCANÇOU"
"PE";260590;"Gameleira";16,6666666666667;0;3;0;"Sim";-16,7;"ALCANÇOU"
"PE";260600;"Garanhuns";12,5;5;19;26,3157894736842;"Não";13,8;"NÃO ALCANÇOU"
"PE";260610;"Glória do Goitá";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";260620;"Goiana";10,5263157894737;5;20;25;"Não";14,5;"NÃO ALCANÇOU"
"PE";260630;"Granito";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260640;"Gravatá";17,3913043478261;5;18;27,7777777777778;"Não";10,4;"NÃO ALCANÇOU"
"PE";260650;"Iati";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260660;"Ibimirim";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260670;"Ibirajuba";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260680;"Igarassu";16,3636363636364;8;43;18,6046511627907;"Não";2,2;"NÃO ALCANÇOU"
"PE";260690;"Iguaracy";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260700;"Inajá";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260710;"Ingazeira";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260720;"Ipojuca";28,8888888888889;10;39;25,6410256410256;"Sim";-3,2;"ALCANÇOU"
"PE";260730;"Ipubi";14,2857142857143;1;2;50;"Não";35,7;"NÃO ALCANÇOU"
"PE";260740;"Itacuruba";100;0;3;0;"Sim";-100;"ALCANÇOU"
"PE";260750;"Itaíba";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260760;"Ilha de Itamaracá";20;2;6;33,3333333333333;"Não";13,3;"NÃO ALCANÇOU"
"PE";260765;"Itambé";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";260770;"Itapetim";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260775;"Itapissuma";15,3846153846154;1;18;5,55555555555556;"Sim";-9,8;"ALCANÇOU"
"PE";260780;"Itaquitinga";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";260790;"Jaboatão dos Guararapes";19,9052132701422;44;188;23,4042553191489;"Não";3,5;"NÃO ALCANÇOU"
"PE";260795;"Jaqueira";25;1;3;33,3333333333333;"Não";8,3;"NÃO ALCANÇOU"
"PE";260800;"Jataúba";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260805;"Jatobá";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260810;"João Alfredo";100;0;0;0;"Sim";-100;"ALCANÇOU"
"PE";260820;"Joaquim Nabuco";100;0;0;0;"Sim";-100;"ALCANÇOU"
"PE";260825;"Jucati";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";260830;"Jupi";100;2;7;28,5714285714286;"Sim";-71,4;"ALCANÇOU"
"PE";260840;"Jurema";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260845;"Lagoa do Carro";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260850;"Lagoa de Itaenga";0;1;4;25;"Não";25;"NÃO ALCANÇOU"
"PE";260860;"Lagoa do Ouro";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260870;"Lagoa dos Gatos";0;3;4;75;"Não";75;"NÃO ALCANÇOU"
"PE";260875;"Lagoa Grande";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";260880;"Lajedo";11,1111111111111;1;8;12,5;"Não";1,4;"NÃO ALCANÇOU"
"PE";260890;"Limoeiro";10;1;6;16,6666666666667;"Não";6,7;"NÃO ALCANÇOU"
"PE";260900;"Macaparana";50;1;2;50;"Não";0;"NÃO ALCANÇOU"
"PE";260910;"Machados";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260915;"Manari";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260920;"Maraial";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260930;"Mirandiba";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260940;"Moreno";40;2;13;15,3846153846154;"Sim";-24,6;"ALCANÇOU"
"PE";260950;"Nazaré da Mata";50;1;4;25;"Sim";-25;"ALCANÇOU"
"PE";260960;"Olinda";22,7941176470588;41;139;29,4964028776978;"Não";6,7;"NÃO ALCANÇOU"
"PE";260970;"Orobó";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260980;"Orocó";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260990;"Ouricuri";12,5;2;7;28,5714285714286;"Não";16,1;"NÃO ALCANÇOU"
"PE";261000;"Palmares";13,3333333333333;1;17;5,88235294117647;"Sim";-7,5;"ALCANÇOU"
"PE";261010;"Palmeirina";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261020;"Panelas";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261030;"Paranatama";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PE";261040;"Parnamirim";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261050;"Passira";33,3333333333333;1;1;100;"Não";66,7;"NÃO ALCANÇOU"
"PE";261060;"Paudalho";42,8571428571428;4;10;40;"Sim";-2,9;"ALCANÇOU"
"PE";261070;"Paulista";20,8791208791209;25;100;25;"Não";4,1;"NÃO ALCANÇOU"
"PE";261080;"Pedra";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";261090;"Pesqueira";11,1111111111111;0;8;0;"Sim";-11,1;"ALCANÇOU"
"PE";261100;"Petrolândia";60;0;1;0;"Sim";-60;"ALCANÇOU"
"PE";261110;"Petrolina";18,4615384615385;14;88;15,9090909090909;"Sim";-2,6;"ALCANÇOU"
"PE";261120;"Poção";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261130;"Pombos";0;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"PE";261140;"Primavera";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";261150;"Quipapá";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261153;"Quixaba";50;1;2;50;"Não";0;"NÃO ALCANÇOU"
"PE";261160;"Recife";21,3375796178344;129;620;20,8064516129032;"Não";-0,53;"NÃO ALCANÇOU"
"PE";261170;"Riacho das Almas";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";261180;"Ribeirão";33,3333333333333;3;7;42,8571428571428;"Não";9,5;"NÃO ALCANÇOU"
"PE";261190;"Rio Formoso";16,6666666666667;1;5;20;"Não";3,3;"NÃO ALCANÇOU"
"PE";261200;"Sairé";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261210;"Salgadinho";66,6666666666667;1;1;100;"Não";33,3;"NÃO ALCANÇOU"
"PE";261220;"Salgueiro";0;6;22;27,2727272727273;"Não";27,3;"NÃO ALCANÇOU"
"PE";261230;"Saloá";100;0;0;0;"Sim";-100;"ALCANÇOU"
"PE";261240;"Sanharó";33,3333333333333;2;5;40;"Não";6,7;"NÃO ALCANÇOU"
"PE";261245;"Santa Cruz";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261247;"Santa Cruz da Baixa Verde";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261250;"Santa Cruz do Capibaribe";27,2727272727273;5;31;16,1290322580645;"Sim";-11,1;"ALCANÇOU"
"PE";261255;"Santa Filomena";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261260;"Santa Maria da Boa Vista";62,5;0;1;0;"Sim";-62,5;"ALCANÇOU"
"PE";261270;"Santa Maria do Cambucá";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261280;"Santa Terezinha";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261290;"São Benedito do Sul";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";261300;"São Bento do Una";20;3;9;33,3333333333333;"Não";13,3;"NÃO ALCANÇOU"
"PE";261310;"São Caitano";50;1;3;33,3333333333333;"Sim";-16,7;"ALCANÇOU"
"PE";261320;"São João";75;0;2;0;"Sim";-75;"ALCANÇOU"
"PE";261330;"São Joaquim do Monte";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"PE";261340;"São José da Coroa Grande";66,6666666666667;0;5;0;"Sim";-66,7;"ALCANÇOU"
"PE";261350;"São José do Belmonte";50;1;3;33,3333333333333;"Sim";-16,7;"ALCANÇOU"
"PE";261360;"São José do Egito";100;0;1;0;"Sim";-100;"ALCANÇOU"
"PE";261370;"São Lourenço da Mata";8;7;25;28;"Não";20;"NÃO ALCANÇOU"
"PE";261380;"São Vicente Ferrer";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261390;"Serra Talhada";32,1428571428572;6;16;37,5;"Não";5,4;"NÃO ALCANÇOU"
"PE";261400;"Serrita";50;0;3;0;"Sim";-50;"ALCANÇOU"
"PE";261410;"Sertânia";16,6666666666667;0;1;0;"Sim";-16,7;"ALCANÇOU"
"PE";261420;"Sirinhaém";33,3333333333333;8;17;47,0588235294118;"Não";13,7;"NÃO ALCANÇOU"
"PE";261430;"Moreilândia";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261440;"Solidão";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261450;"Surubim";20;1;7;14,2857142857143;"Sim";-5,7;"ALCANÇOU"
"PE";261460;"Tabira";50;1;3;33,3333333333333;"Sim";-16,7;"ALCANÇOU"
"PE";261470;"Tacaimbó";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261480;"Tacaratu";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261485;"Tamandaré";25;2;6;33,3333333333333;"Não";8,3;"NÃO ALCANÇOU"
"PE";261500;"Taquaritinga do Norte";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";261510;"Terezinha";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261520;"Terra Nova";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261530;"Timbaúba";40;1;5;20;"Sim";-20;"ALCANÇOU"
"PE";261540;"Toritama";42,8571428571428;3;7;42,8571428571428;"Não";0;"NÃO ALCANÇOU"
"PE";261550;"Tracunhaém";20;0;1;0;"Sim";-20;"ALCANÇOU"
"PE";261560;"Trindade";0;3;11;27,2727272727273;"Não";27,3;"NÃO ALCANÇOU"
"PE";261570;"Triunfo";50;0;0;0;"Sim";-50;"ALCANÇOU"
"PE";261580;"Tupanatinga";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261590;"Tuparetama";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261600;"Venturosa";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261610;"Verdejante";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261618;"Vertente do Lério";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261620;"Vertentes";20;0;1;0;"Sim";-20;"ALCANÇOU"
"PE";261630;"Vicência";100;0;4;0;"Sim";-100;"ALCANÇOU"
"PE";261640;"Vitória de Santo Antão";24;13;32;40,625;"Não";16,6;"NÃO ALCANÇOU"
"PE";261650;"Xexéu";50;0;0;0;"Sim";-50;"ALCANÇOU"
"AL";270010;"Água Branca";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270020;"Anadia";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"AL";270030;"Arapiraca";25,3968253968254;7;58;12,0689655172414;"Sim";-13,3;"ALCANÇOU"
"AL";270040;"Atalaia";10;1;4;25;"Não";15;"NÃO ALCANÇOU"
"AL";270050;"Barra de Santo Antônio";75;3;6;50;"Sim";-25;"ALCANÇOU"
"AL";270060;"Barra de São Miguel";0;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"AL";270070;"Batalha";50;0;1;0;"Sim";-50;"ALCANÇOU"
"AL";270080;"Belém";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"AL";270090;"Belo Monte";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270100;"Boca da Mata";100;0;0;0;"Sim";-100;"ALCANÇOU"
"AL";270110;"Branquinha";0;2;2;100;"Não";100;"NÃO ALCANÇOU"
"AL";270120;"Cacimbinhas";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270130;"Cajueiro";0;1;6;16,6666666666667;"Não";16,7;"NÃO ALCANÇOU"
"AL";270135;"Campestre";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270140;"Campo Alegre";50;0;3;0;"Sim";-50;"ALCANÇOU"
"AL";270150;"Campo Grande";100;0;1;0;"Sim";-100;"ALCANÇOU"
"AL";270160;"Canapi";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270170;"Capela";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"AL";270180;"Carneiros";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270190;"Chã Preta";100;2;3;66,6666666666667;"Sim";-33,3;"ALCANÇOU"
"AL";270200;"Coité do Nóia";0;1;4;25;"Não";25;"NÃO ALCANÇOU"
"AL";270210;"Colônia Leopoldina";33,3333333333333;2;4;50;"Não";16,7;"NÃO ALCANÇOU"
"AL";270220;"Coqueiro Seco";50;0;1;0;"Sim";-50;"ALCANÇOU"
"AL";270230;"Coruripe";9,09090909090909;9;14;64,2857142857143;"Não";55,2;"NÃO ALCANÇOU"
"AL";270235;"Craíbas";0;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"AL";270240;"Delmiro Gouveia";18,1818181818182;3;5;60;"Não";41,8;"NÃO ALCANÇOU"
"AL";270250;"Dois Riachos";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270255;"Estrela de Alagoas";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270260;"Feira Grande";0;3;3;100;"Não";100;"NÃO ALCANÇOU"
"AL";270270;"Feliz Deserto";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270280;"Flexeiras";33,3333333333333;2;6;33,3333333333333;"Não";0;"NÃO ALCANÇOU"
"AL";270290;"Girau do Ponciano";100;0;1;0;"Sim";-100;"ALCANÇOU"
"AL";270300;"Ibateguara";100;2;3;66,6666666666667;"Sim";-33,3;"ALCANÇOU"
"AL";270310;"Igaci";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270320;"Igreja Nova";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270330;"Inhapi";50;1;2;50;"Não";0;"NÃO ALCANÇOU"
"AL";270340;"Jacaré dos Homens";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270350;"Jacuípe";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270360;"Japaratinga";0;2;4;50;"Não";50;"NÃO ALCANÇOU"
"AL";270370;"Jaramataia";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270375;"Jequiá da Praia";100;0;2;0;"Sim";-100;"ALCANÇOU"
"AL";270380;"Joaquim Gomes";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270390;"Jundiá";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270400;"Junqueiro";0;0;4;0;"Sim";0;"ALCANÇOU"
"AL";270410;"Lagoa da Canoa";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270420;"Limoeiro de Anadia";33,3333333333333;2;2;100;"Não";66,7;"NÃO ALCANÇOU"
"AL";270430;"Maceió";26,0780287474333;132;508;25,9842519685039;"Não";-0,09;"NÃO ALCANÇOU"
"AL";270440;"Major Isidoro";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270450;"Maragogi";20;1;5;20;"Não";0;"NÃO ALCANÇOU"
"AL";270460;"Maravilha";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270470;"Marechal Deodoro";35,7142857142857;3;19;15,7894736842105;"Sim";-19,9;"ALCANÇOU"
"AL";270480;"Maribondo";50;1;5;20;"Sim";-30;"ALCANÇOU"
"AL";270490;"Mar Vermelho";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270500;"Mata Grande";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270510;"Matriz de Camaragibe";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"AL";270520;"Messias";50;2;5;40;"Sim";-10;"ALCANÇOU"
"AL";270530;"Minador do Negrão";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270540;"Monteirópolis";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270550;"Murici";50;2;7;28,5714285714286;"Sim";-21,4;"ALCANÇOU"
"AL";270560;"Novo Lino";0;0;1;0;"Sim";0;"ALCANÇOU"
