"UF";"COD_MUN";"NOME_MUN";"RES_2024";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"PB";251615;"Sossêgo";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251620;"Sousa";28,5714285714286;5;11;45,4545454545455;"Não";16,9;"NÃO ALCANÇOU"
"PB";251630;"Sumé";20;2;12;16,6666666666667;"Sim";-3,3;"ALCANÇOU"
"PB";251640;"Tacima";0;0;2;0;"Sim";0;"ALCANÇOU"
"PB";251650;"Taperoá";100;0;4;0;"Sim";-100;"ALCANÇOU"
"PB";251660;"Tavares";28,5714285714286;0;3;0;"Sim";-28,6;"ALCANÇOU"
"PB";251670;"Teixeira";0;0;1;0;"Sim";0;"ALCANÇOU"
"PB";251675;"Tenório";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251680;"Triunfo";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251690;"Uiraúna";0;0;0;0;"Sim";0;"ALCANÇOU"
"PB";251700;"Umbuzeiro";0;0;1;0;"Sim";0;"ALCANÇOU"
"PB";251710;"Várzea";0;0;2;0;"Sim";0;"ALCANÇOU"
"PB";251720;"Vieirópolis";0;0;1;0;"Sim";0;"ALCANÇOU"
"PB";251740;"Zabelê";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260005;"Abreu e Lima";33,3333333333333;33;65;50,7692307692308;"Não";17,4;"NÃO ALCANÇOU"
"PE";260010;"Afogados da Ingazeira";0;0;11;0;"Sim";0;"ALCANÇOU"
"PE";260020;"Afrânio";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";260030;"Agrestina";75;9;10;90;"Não";15;"NÃO ALCANÇOU"
"PE";260040;"Água Preta";40;3;7;42,8571428571429;"Não";2,9;"NÃO ALCANÇOU"
"PE";260050;"Águas Belas";28,5714285714286;2;7;28,5714285714286;"Não";0;"NÃO ALCANÇOU"
"PE";260060;"Alagoinha";25;5;5;100;"Não";75;"NÃO ALCANÇOU"
"PE";260070;"Aliança";24;8;28;28,5714285714286;"Não";4,6;"NÃO ALCANÇOU"
"PE";260080;"Altinho";125;11;10;110;"Sim";-15;"ALCANÇOU"
"PE";260090;"Amaraji";0;0;4;0;"Sim";0;"ALCANÇOU"
"PE";260100;"Angelim";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260105;"Araçoiaba";50;4;12;33,3333333333333;"Sim";-16,7;"ALCANÇOU"
"PE";260110;"Araripina";0;1;21;4,76190476190476;"Não";4,8;"NÃO ALCANÇOU"
"PE";260120;"Arcoverde";22,2222222222222;5;11;45,4545454545455;"Não";23,2;"NÃO ALCANÇOU"
"PE";260130;"Barra de Guabiraba";150;2;4;50;"Sim";-100;"ALCANÇOU"
"PE";260140;"Barreiros";40;15;18;83,3333333333333;"Não";43,3;"NÃO ALCANÇOU"
"PE";260150;"Belém de Maria";0;3;2;150;"Não";150;"NÃO ALCANÇOU"
"PE";260160;"Belém do São Francisco";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260170;"Belo Jardim";48,2758620689655;28;40;70;"Não";21,7;"NÃO ALCANÇOU"
"PE";260180;"Betânia";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260190;"Bezerros";58,8235294117647;11;9;122,222222222222;"Não";63,4;"NÃO ALCANÇOU"
"PE";260200;"Bodocó";100;2;8;25;"Sim";-75;"ALCANÇOU"
"PE";260210;"Bom Conselho";50;2;4;50;"Não";0;"NÃO ALCANÇOU"
"PE";260220;"Bom Jardim";50;2;7;28,5714285714286;"Sim";-21,4;"ALCANÇOU"
"PE";260230;"Bonito";50;12;13;92,3076923076923;"Não";42,3;"NÃO ALCANÇOU"
"PE";260240;"Brejão";20;3;2;150;"Não";130;"NÃO ALCANÇOU"
"PE";260250;"Brejinho";0;1;0;0;"Sim";0;"ALCANÇOU"
"PE";260260;"Brejo da Madre de Deus";104,347826086957;16;26;61,5384615384615;"Sim";-42,8;"ALCANÇOU"
"PE";260270;"Buenos Aires";33,3333333333333;3;6;50;"Não";16,7;"NÃO ALCANÇOU"
"PE";260280;"Buíque";22,2222222222222;1;9;11,1111111111111;"Sim";-11,1;"ALCANÇOU"
"PE";260290;"Cabo de Santo Agostinho";23,6842105263158;27;92;29,3478260869565;"Não";5,7;"NÃO ALCANÇOU"
"PE";260300;"Cabrobó";20;1;14;7,14285714285714;"Sim";-12,9;"ALCANÇOU"
"PE";260310;"Cachoeirinha";42,8571428571429;7;9;77,7777777777778;"Não";34,9;"NÃO ALCANÇOU"
"PE";260320;"Caetés";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260330;"Calçado";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260340;"Calumbi";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260345;"Camaragibe";34,1772151898734;38;70;54,2857142857143;"Não";20,1;"NÃO ALCANÇOU"
"PE";260350;"Camocim de São Félix";50;6;4;150;"Não";100;"NÃO ALCANÇOU"
"PE";260360;"Camutanga";0;0;6;0;"Sim";0;"ALCANÇOU"
"PE";260370;"Canhotinho";0;8;7;114,285714285714;"Não";114,3;"NÃO ALCANÇOU"
"PE";260380;"Capoeiras";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260390;"Carnaíba";0;0;5;0;"Sim";0;"ALCANÇOU"
"PE";260392;"Carnaubeira da Penha";0;1;8;12,5;"Não";12,5;"NÃO ALCANÇOU"
"PE";260400;"Carpina";33,3333333333333;15;30;50;"Não";16,7;"NÃO ALCANÇOU"
"PE";260410;"Caruaru";31,4685314685315;74;181;40,8839779005525;"Não";9,4;"NÃO ALCANÇOU"
"PE";260415;"Casinhas";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"PE";260420;"Catende";76,4705882352941;7;11;63,6363636363636;"Sim";-12,8;"ALCANÇOU"
"PE";260430;"Cedro";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";260440;"Chã de Alegria";25;3;6;50;"Não";25;"NÃO ALCANÇOU"
"PE";260450;"Chã Grande";100;3;4;75;"Sim";-25;"ALCANÇOU"
"PE";260460;"Condado";28,5714285714286;2;9;22,2222222222222;"Sim";-6,3;"ALCANÇOU"
"PE";260470;"Correntes";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";260480;"Cortês";33,3333333333333;2;3;66,6666666666667;"Não";33,3;"NÃO ALCANÇOU"
"PE";260490;"Cumaru";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";260500;"Cupira";75;8;15;53,3333333333333;"Sim";-21,7;"ALCANÇOU"
"PE";260510;"Custódia";0;5;5;100;"Não";100;"NÃO ALCANÇOU"
"PE";260515;"Dormentes";0;4;6;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"PE";260520;"Escada";70,8333333333333;11;14;78,5714285714286;"Não";7,7;"NÃO ALCANÇOU"
"PE";260530;"Exu";8,33333333333333;2;16;12,5;"Não";4,2;"NÃO ALCANÇOU"
"PE";260540;"Feira Nova";50;0;6;0;"Sim";-50;"ALCANÇOU"
"PE";260550;"Ferreiros";66,6666666666667;1;2;50;"Sim";-16,7;"ALCANÇOU"
"PE";260560;"Flores";0;2;2;100;"Não";100;"NÃO ALCANÇOU"
"PE";260570;"Floresta";7,69230769230769;1;10;10;"Não";2,3;"NÃO ALCANÇOU"
"PE";260580;"Frei Miguelinho";0;1;0;0;"Sim";0;"ALCANÇOU"
"PE";260590;"Gameleira";0;3;8;37,5;"Não";37,5;"NÃO ALCANÇOU"
"PE";260600;"Garanhuns";28,5714285714286;5;38;13,1578947368421;"Sim";-15,4;"ALCANÇOU"
"PE";260610;"Glória do Goitá";33,3333333333333;3;4;75;"Não";41,7;"NÃO ALCANÇOU"
"PE";260620;"Goiana";52,7777777777778;15;46;32,6086956521739;"Sim";-20,2;"ALCANÇOU"
"PE";260630;"Granito";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";260640;"Gravatá";72,7272727272727;11;20;55;"Sim";-17,7;"ALCANÇOU"
"PE";260650;"Iati";40;2;2;100;"Não";60;"NÃO ALCANÇOU"
"PE";260660;"Ibimirim";33,3333333333333;2;6;33,3333333333333;"Não";0;"NÃO ALCANÇOU"
"PE";260670;"Ibirajuba";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260680;"Igarassu";56,6037735849057;37;46;80,4347826086957;"Não";23,8;"NÃO ALCANÇOU"
"PE";260690;"Iguaracy";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260700;"Inajá";33,3333333333333;1;5;20;"Sim";-13,3;"ALCANÇOU"
"PE";260710;"Ingazeira";25;1;4;25;"Não";0;"NÃO ALCANÇOU"
"PE";260720;"Ipojuca";38,2978723404255;12;54;22,2222222222222;"Sim";-16,1;"ALCANÇOU"
"PE";260730;"Ipubi";0;0;4;0;"Sim";0;"ALCANÇOU"
"PE";260740;"Itacuruba";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260750;"Itaíba";11,1111111111111;3;6;50;"Não";38,9;"NÃO ALCANÇOU"
"PE";260760;"Ilha de Itamaracá";50;10;11;90,9090909090909;"Não";40,9;"NÃO ALCANÇOU"
"PE";260765;"Itambé";0;5;9;55,5555555555556;"Não";55,6;"NÃO ALCANÇOU"
"PE";260770;"Itapetim";0;1;0;0;"Sim";0;"ALCANÇOU"
"PE";260775;"Itapissuma";45,4545454545455;5;12;41,6666666666667;"Sim";-3,8;"ALCANÇOU"
"PE";260780;"Itaquitinga";25;0;3;0;"Sim";-25;"ALCANÇOU"
"PE";260790;"Jaboatão dos Guararapes";53,2258064516129;164;390;42,0512820512821;"Sim";-11,2;"ALCANÇOU"
"PE";260795;"Jaqueira";0;0;6;0;"Sim";0;"ALCANÇOU"
"PE";260800;"Jataúba";50;2;1;200;"Não";150;"NÃO ALCANÇOU"
"PE";260805;"Jatobá";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";260810;"João Alfredo";0;2;4;50;"Não";50;"NÃO ALCANÇOU"
"PE";260820;"Joaquim Nabuco";100;3;2;150;"Não";50;"NÃO ALCANÇOU"
"PE";260825;"Jucati";0;0;2;0;"Sim";0;"ALCANÇOU"
"PE";260830;"Jupi";60;0;6;0;"Sim";-60;"ALCANÇOU"
"PE";260840;"Jurema";133,333333333333;3;4;75;"Sim";-58,3;"ALCANÇOU"
"PE";260845;"Lagoa do Carro";28,5714285714286;0;3;0;"Sim";-28,6;"ALCANÇOU"
"PE";260850;"Lagoa de Itaenga";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";260860;"Lagoa do Ouro";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";260870;"Lagoa dos Gatos";16,6666666666667;3;6;50;"Não";33,3;"NÃO ALCANÇOU"
"PE";260875;"Lagoa Grande";50;4;18;22,2222222222222;"Sim";-27,8;"ALCANÇOU"
"PE";260880;"Lajedo";100;7;13;53,8461538461538;"Sim";-46,2;"ALCANÇOU"
"PE";260890;"Limoeiro";16,6666666666667;4;18;22,2222222222222;"Não";5,6;"NÃO ALCANÇOU"
"PE";260900;"Macaparana";25;1;8;12,5;"Sim";-12,5;"ALCANÇOU"
"PE";260910;"Machados";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";260915;"Manari";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";260920;"Maraial";40;2;5;40;"Não";0;"NÃO ALCANÇOU"
"PE";260930;"Mirandiba";25;1;2;50;"Não";25;"NÃO ALCANÇOU"
"PE";260940;"Moreno";53,3333333333333;10;20;50;"Sim";-3,3;"ALCANÇOU"
"PE";260950;"Nazaré da Mata";0;3;1;300;"Não";300;"NÃO ALCANÇOU"
"PE";260960;"Olinda";58;113;178;63,4831460674157;"Não";5,5;"NÃO ALCANÇOU"
"PE";260970;"Orobó";100;3;3;100;"Não";0;"NÃO ALCANÇOU"
"PE";260980;"Orocó";0;0;7;0;"Sim";0;"ALCANÇOU"
"PE";260990;"Ouricuri";20;3;15;20;"Não";0;"NÃO ALCANÇOU"
"PE";261000;"Palmares";92,3076923076923;9;14;64,2857142857143;"Sim";-28;"ALCANÇOU"
"PE";261010;"Palmeirina";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261020;"Panelas";66,6666666666667;4;4;100;"Não";33,3;"NÃO ALCANÇOU"
"PE";261030;"Paranatama";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";261040;"Parnamirim";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261050;"Passira";66,6666666666667;2;7;28,5714285714286;"Sim";-38,1;"ALCANÇOU"
"PE";261060;"Paudalho";15,7894736842105;7;32;21,875;"Não";6,1;"NÃO ALCANÇOU"
"PE";261070;"Paulista";39,3617021276596;116;206;56,3106796116505;"Não";16,9;"NÃO ALCANÇOU"
"PE";261080;"Pedra";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261090;"Pesqueira";100;4;6;66,6666666666667;"Sim";-33,3;"ALCANÇOU"
"PE";261100;"Petrolândia";11,1111111111111;1;5;20;"Não";8,9;"NÃO ALCANÇOU"
"PE";261110;"Petrolina";26,9058295964126;76;265;28,6792452830189;"Não";1,8;"NÃO ALCANÇOU"
"PE";261120;"Poção";25;0;3;0;"Sim";-25;"ALCANÇOU"
"PE";261130;"Pombos";50;5;7;71,4285714285714;"Não";21,4;"NÃO ALCANÇOU"
"PE";261140;"Primavera";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261150;"Quipapá";66,6666666666667;1;2;50;"Sim";-16,7;"ALCANÇOU"
"PE";261153;"Quixaba";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261160;"Recife";40,6382978723404;367;1260;29,1269841269841;"Sim";-11,5;"ALCANÇOU"
"PE";261170;"Riacho das Almas";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261180;"Ribeirão";77,7777777777778;5;8;62,5;"Sim";-15,3;"ALCANÇOU"
"PE";261190;"Rio Formoso";27,2727272727273;4;7;57,1428571428571;"Não";29,9;"NÃO ALCANÇOU"
"PE";261200;"Sairé";0;1;0;0;"Sim";0;"ALCANÇOU"
"PE";261210;"Salgadinho";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261220;"Salgueiro";18,1818181818182;2;28;7,14285714285714;"Sim";-11;"ALCANÇOU"
"PE";261230;"Saloá";0;1;0;0;"Sim";0;"ALCANÇOU"
"PE";261240;"Sanharó";66,6666666666667;4;5;80;"Não";13,3;"NÃO ALCANÇOU"
"PE";261245;"Santa Cruz";25;1;1;100;"Não";75;"NÃO ALCANÇOU"
"PE";261247;"Santa Cruz da Baixa Verde";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"PE";261250;"Santa Cruz do Capibaribe";68,75;40;42;95,2380952380952;"Não";26,5;"NÃO ALCANÇOU"
"PE";261255;"Santa Filomena";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261260;"Santa Maria da Boa Vista";38,4615384615385;11;24;45,8333333333333;"Não";7,4;"NÃO ALCANÇOU"
"PE";261270;"Santa Maria do Cambucá";200;1;1;100;"Sim";-100;"ALCANÇOU"
"PE";261280;"Santa Terezinha";0;2;4;50;"Não";50;"NÃO ALCANÇOU"
"PE";261290;"São Benedito do Sul";0;2;4;50;"Não";50;"NÃO ALCANÇOU"
"PE";261300;"São Bento do Una";43,75;9;16;56,25;"Não";12,5;"NÃO ALCANÇOU"
"PE";261310;"São Caitano";70;15;16;93,75;"Não";23,8;"NÃO ALCANÇOU"
"PE";261320;"São João";0;0;3;0;"Sim";0;"ALCANÇOU"
"PE";261330;"São Joaquim do Monte";0;4;2;200;"Não";200;"NÃO ALCANÇOU"
"PE";261340;"São José da Coroa Grande";22,2222222222222;1;7;14,2857142857143;"Sim";-7,9;"ALCANÇOU"
"PE";261350;"São José do Belmonte";16,6666666666667;2;4;50;"Não";33,3;"NÃO ALCANÇOU"
"PE";261360;"São José do Egito";0;1;7;14,2857142857143;"Não";14,3;"NÃO ALCANÇOU"
"PE";261370;"São Lourenço da Mata";47,7272727272727;20;61;32,7868852459016;"Sim";-14,9;"ALCANÇOU"
"PE";261380;"São Vicente Ferrer";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"PE";261390;"Serra Talhada";35,7142857142857;7;28;25;"Sim";-10,7;"ALCANÇOU"
"PE";261400;"Serrita";33,3333333333333;0;2;0;"Sim";-33,3;"ALCANÇOU"
"PE";261410;"Sertânia";0;2;4;50;"Não";50;"NÃO ALCANÇOU"
"PE";261420;"Sirinhaém";46,6666666666667;9;17;52,9411764705882;"Não";6,3;"NÃO ALCANÇOU"
"PE";261430;"Moreilândia";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261440;"Solidão";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261450;"Surubim";50;2;3;66,6666666666667;"Não";16,7;"NÃO ALCANÇOU"
"PE";261460;"Tabira";30;5;8;62,5;"Não";32,5;"NÃO ALCANÇOU"
"PE";261470;"Tacaimbó";0;6;5;120;"Não";120;"NÃO ALCANÇOU"
"PE";261480;"Tacaratu";25;1;5;20;"Sim";-5;"ALCANÇOU"
"PE";261485;"Tamandaré";37,5;8;10;80;"Não";42,5;"NÃO ALCANÇOU"
"PE";261500;"Taquaritinga do Norte";40;6;6;100;"Não";60;"NÃO ALCANÇOU"
"PE";261510;"Terezinha";33,3333333333333;2;4;50;"Não";16,7;"NÃO ALCANÇOU"
"PE";261520;"Terra Nova";66,6666666666667;1;3;33,3333333333333;"Sim";-33,3;"ALCANÇOU"
"PE";261530;"Timbaúba";25;8;12;66,6666666666667;"Não";41,7;"NÃO ALCANÇOU"
"PE";261540;"Toritama";53,3333333333333;16;12;133,333333333333;"Não";80;"NÃO ALCANÇOU"
"PE";261550;"Tracunhaém";36,3636363636364;3;7;42,8571428571429;"Não";6,5;"NÃO ALCANÇOU"
"PE";261560;"Trindade";0;0;12;0;"Sim";0;"ALCANÇOU"
"PE";261570;"Triunfo";0;2;1;200;"Não";200;"NÃO ALCANÇOU"
"PE";261580;"Tupanatinga";0;3;4;75;"Não";75;"NÃO ALCANÇOU"
"PE";261590;"Tuparetama";0;0;1;0;"Sim";0;"ALCANÇOU"
"PE";261600;"Venturosa";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261610;"Verdejante";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261618;"Vertente do Lério";0;0;0;0;"Sim";0;"ALCANÇOU"
"PE";261620;"Vertentes";200;2;1;200;"Não";0;"NÃO ALCANÇOU"
"PE";261630;"Vicência";41,6666666666667;6;11;54,5454545454545;"Não";12,9;"NÃO ALCANÇOU"
"PE";261640;"Vitória de Santo Antão";64,5569620253165;26;39;66,6666666666667;"Não";2,1;"NÃO ALCANÇOU"
"PE";261650;"Xexéu";100;5;4;125;"Não";25;"NÃO ALCANÇOU"
"AL";270010;"Água Branca";16,6666666666667;0;4;0;"Sim";-16,7;"ALCANÇOU"
"AL";270020;"Anadia";0;3;4;75;"Não";75;"NÃO ALCANÇOU"
"AL";270030;"Arapiraca";0;2;12;16,6666666666667;"Não";16,7;"NÃO ALCANÇOU"
"AL";270040;"Atalaia";28,5714285714286;4;16;25;"Sim";-3,6;"ALCANÇOU"
"AL";270050;"Barra de Santo Antônio";142,857142857143;10;13;76,9230769230769;"Sim";-65,9;"ALCANÇOU"
"AL";270060;"Barra de São Miguel";40;4;2;200;"Não";160;"NÃO ALCANÇOU"
"AL";270070;"Batalha";0;0;7;0;"Sim";0;"ALCANÇOU"
"AL";270080;"Belém";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270090;"Belo Monte";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270100;"Boca da Mata";100;1;3;33,3333333333333;"Sim";-66,7;"ALCANÇOU"
"AL";270110;"Branquinha";120;6;7;85,7142857142857;"Sim";-34,3;"ALCANÇOU"
"AL";270120;"Cacimbinhas";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270130;"Cajueiro";29,4117647058824;7;17;41,1764705882353;"Não";11,8;"NÃO ALCANÇOU"
"AL";270135;"Campestre";0;1;5;20;"Não";20;"NÃO ALCANÇOU"
"AL";270140;"Campo Alegre";31,25;9;18;50;"Não";18,8;"NÃO ALCANÇOU"
"AL";270150;"Campo Grande";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270160;"Canapi";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270170;"Capela";57,1428571428571;1;2;50;"Sim";-7,1;"ALCANÇOU"
"AL";270180;"Carneiros";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270190;"Chã Preta";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270200;"Coité do Nóia";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270210;"Colônia Leopoldina";100;1;3;33,3333333333333;"Sim";-66,7;"ALCANÇOU"
"AL";270220;"Coqueiro Seco";0;2;0;0;"Sim";0;"ALCANÇOU"
"AL";270230;"Coruripe";27,2727272727273;5;18;27,7777777777778;"Não";0,5;"NÃO ALCANÇOU"
"AL";270235;"Craíbas";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270240;"Delmiro Gouveia";26,6666666666667;1;10;10;"Sim";-16,7;"ALCANÇOU"
"AL";270250;"Dois Riachos";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270255;"Estrela de Alagoas";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270260;"Feira Grande";0;1;4;25;"Não";25;"NÃO ALCANÇOU"
"AL";270270;"Feliz Deserto";0;1;0;0;"Sim";0;"ALCANÇOU"
"AL";270280;"Flexeiras";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270290;"Girau do Ponciano";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270300;"Ibateguara";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270310;"Igaci";0;0;3;0;"Sim";0;"ALCANÇOU"
"AL";270320;"Igreja Nova";100;0;1;0;"Sim";-100;"ALCANÇOU"
"AL";270330;"Inhapi";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270340;"Jacaré dos Homens";0;1;0;0;"Sim";0;"ALCANÇOU"
"AL";270350;"Jacuípe";0;2;0;0;"Sim";0;"ALCANÇOU"
"AL";270360;"Japaratinga";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270370;"Jaramataia";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270375;"Jequiá da Praia";0;3;0;0;"Sim";0;"ALCANÇOU"
"AL";270380;"Joaquim Gomes";0;3;2;150;"Não";150;"NÃO ALCANÇOU"
"AL";270390;"Jundiá";50;2;1;200;"Não";150;"NÃO ALCANÇOU"
"AL";270400;"Junqueiro";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270410;"Lagoa da Canoa";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270420;"Limoeiro de Anadia";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270430;"Maceió";50,2752293577982;222;619;35,8642972536349;"Sim";-14,4;"ALCANÇOU"
"AL";270440;"Major Isidoro";0;0;6;0;"Sim";0;"ALCANÇOU"
"AL";270450;"Maragogi";14,2857142857143;3;14;21,4285714285714;"Não";7,1;"NÃO ALCANÇOU"
"AL";270460;"Maravilha";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"AL";270470;"Marechal Deodoro";59,0909090909091;8;26;30,7692307692308;"Sim";-28,3;"ALCANÇOU"
"AL";270480;"Maribondo";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270490;"Mar Vermelho";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270500;"Mata Grande";0;0;3;0;"Sim";0;"ALCANÇOU"
"AL";270510;"Matriz de Camaragibe";63,6363636363636;2;7;28,5714285714286;"Sim";-35,1;"ALCANÇOU"
"AL";270520;"Messias";0;3;3;100;"Não";100;"NÃO ALCANÇOU"
"AL";270530;"Minador do Negrão";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270540;"Monteirópolis";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270550;"Murici";100;6;16;37,5;"Sim";-62,5;"ALCANÇOU"
"AL";270560;"Novo Lino";0;1;0;0;"Sim";0;"ALCANÇOU"
"AL";270570;"Olho d'Água das Flores";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270580;"Olho d'Água do Casado";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270590;"Olho d'Água Grande";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270600;"Olivença";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270610;"Ouro Branco";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270620;"Palestina";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270630;"Palmeira dos Índios";25;0;3;0;"Sim";-25;"ALCANÇOU"
"AL";270640;"Pão de Açúcar";0;0;2;0;"Sim";0;"ALCANÇOU"
"AL";270642;"Pariconha";0;0;5;0;"Sim";0;"ALCANÇOU"
"AL";270644;"Paripueira";57,1428571428571;7;9;77,7777777777778;"Não";20,6;"NÃO ALCANÇOU"
"AL";270650;"Passo de Camaragibe";33,3333333333333;2;2;100;"Não";66,7;"NÃO ALCANÇOU"
"AL";270660;"Paulo Jacinto";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270670;"Penedo";12,5;0;20;0;"Sim";-12,5;"ALCANÇOU"
"AL";270680;"Piaçabuçu";0;0;8;0;"Sim";0;"ALCANÇOU"
"AL";270690;"Pilar";60;3;18;16,6666666666667;"Sim";-43,3;"ALCANÇOU"
"AL";270700;"Pindoba";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270710;"Piranhas";12,5;0;3;0;"Sim";-12,5;"ALCANÇOU"
"AL";270720;"Poço das Trincheiras";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270730;"Porto Calvo";0;4;2;200;"Não";200;"NÃO ALCANÇOU"
"AL";270740;"Porto de Pedras";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270750;"Porto Real do Colégio";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270760;"Quebrangulo";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270770;"Rio Largo";56,8181818181818;24;62;38,7096774193548;"Sim";-18,1;"ALCANÇOU"
"AL";270780;"Roteiro";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"AL";270790;"Santa Luzia do Norte";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"AL";270800;"Santana do Ipanema";0;0;5;0;"Sim";0;"ALCANÇOU"
"AL";270810;"Santana do Mundaú";150;0;3;0;"Sim";-150;"ALCANÇOU"
"AL";270820;"São Brás";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270830;"São José da Laje";88,8888888888889;8;11;72,7272727272727;"Sim";-16,2;"ALCANÇOU"
"AL";270840;"São José da Tapera";0;1;7;14,2857142857143;"Não";14,3;"NÃO ALCANÇOU"
"AL";270850;"São Luís do Quitunde";11,1111111111111;3;5;60;"Não";48,9;"NÃO ALCANÇOU"
"AL";270860;"São Miguel dos Campos";100;9;7;128,571428571429;"Não";28,6;"NÃO ALCANÇOU"
"AL";270870;"São Miguel dos Milagres";0;2;9;22,2222222222222;"Não";22,2;"NÃO ALCANÇOU"
"AL";270880;"São Sebastião";33,3333333333333;0;3;0;"Sim";-33,3;"ALCANÇOU"
"AL";270890;"Satuba";40;4;7;57,1428571428571;"Não";17,1;"NÃO ALCANÇOU"
"AL";270895;"Senador Rui Palmeira";0;0;1;0;"Sim";0;"ALCANÇOU"
"AL";270900;"Tanque d'Arca";0;0;0;0;"Sim";0;"ALCANÇOU"
"AL";270910;"Taquarana";0;0;1;0;"Sim";0;"ALCANÇOU"
